"week_ending","region","avg_price_nonorg","total_nonorg_units","total_nonorg_bag_units","total_org_units","total_org_bag_units","plu4046","plu4225","plu4770","small_nonorg_bag","large_nonorg_bag","xlarge_nonorg_bag","avg_price_org","plu94046","plu94225","plu94770","small_org_bag","large_org_bag","xlarge_org_bag","bulk_nonorg_gtin","bulk_org_gtin"
2019-06-09,"West",1.15,7448085.66,4001113.93,276705.14,192568.98,1684273.63,1651974.63,110723.47,1544268.53,2432530.15,24315.25,1.81,25574.94,57610.63,950.59,78241.23,114250.93,76.82,NA,NA
2019-06-16,"California",1.52,6257980.3,2592258.65,217850.86,118273.2,1732732.87,1685007.38,247981.4,1929304.65,401031.41,261922.59,1.96,38427.84,61149.82,0,117666.44,606.76,0,NA,NA
2019-06-16,"Great Lakes",1.35,3762115.35,2105756.82,203523.25,177522.67,625321.95,792338.52,238698.06,1383683.2,658582.57,63491.05,1.61,3567.68,22223.18,28.24,161116.62,16406.05,0,NA,NA
2019-06-16,"Midsouth",1.39,3517101.98,1514041.06,175740.99,143263.99,1057433.46,911726.45,33901.01,1119521.71,367328.62,27190.73,1.51,1577.12,30707.27,192.61,126683.72,16580.27,0,NA,NA
2019-06-16,"Northeast",1.41,5575955.54,1513285.85,255753.1,193832.13,252733.49,3784334.19,25602.01,1032790.25,475143.21,5352.39,1.85,25912.44,35638.6,369.93,133835.73,59996.4,0,NA,NA
2019-06-16,"Plains",1.32,2003275.42,711063.26,84098.9,70563.1,787561.03,482050.15,22600.98,543095.5,112187.9,55779.86,1.38,7554.55,5979.07,2.18,61381,9182.1,0,NA,NA
2019-06-16,"South Central",1.08,6516322.84,2657761.64,117617.45,87434.26,2712104.36,1024955.99,121500.85,1562997.08,1016862.79,77901.77,1.61,19269.21,4808.14,6105.84,83605.4,3828.86,0,NA,NA
2019-06-16,"Southeast",1.27,4913253.97,2631633.81,61188.07,47962.93,2043509.16,217405.97,20705.03,1299269.91,1282511.69,49852.21,1.64,1805.48,11399.44,20.22,40070.71,7892.22,0,NA,NA
2019-06-16,"West",1.31,6675431.68,3555733.67,261181.97,180428.6,1630901.86,1383077.85,105718.3,1536581.89,2001001.97,18149.81,2.03,24716.98,54892.96,1143.43,73764.19,106599.18,65.23,NA,NA
2019-07-14,"California",1.66,5785935.91,2264015.5,162773.93,61630.43,1467340.34,1915226,139354.07,1799162.34,345670.58,119182.58,2.34,40146.83,60996.67,0,57329.84,4300.59,0,NA,NA
2019-07-07,"California",1.7,6246275.59,2489463.46,200165.44,74971.23,1706577.11,1843226.1,207008.92,2018127.33,330446.34,140889.79,2.24,44230.32,80963.89,0,73643.74,1327.49,0,NA,NA
2019-06-30,"California",1.59,5815812.02,2330596.34,239654.08,135260.23,1585577.49,1722349.95,177288.24,1843752.58,337083.83,149759.93,2.06,38734.43,65657.88,1.54,135126.54,133.69,0,NA,NA
2019-06-23,"California",1.56,5907463.87,2345798.35,263057.05,154506.28,1783586.73,1587574.76,190504.03,1744239.42,342965.34,258593.59,2,35903.93,72643.76,3.08,154463.57,42.71,0,NA,NA
2019-07-14,"Great Lakes",1.54,3277270.61,1736785.4,184774.54,161274.95,515354.49,772016.61,253114.11,1227089.75,396520.98,113174.67,1.95,3933.51,19476.5,0,87999.05,73275.9,0,NA,NA
2019-07-07,"Great Lakes",1.49,3916420.14,1878249.71,188668.13,160599.7,603733.07,1064890.88,369546.48,1280415.51,452674.5,145159.7,2.02,3805.85,24244.04,7.78,105875.47,54724.23,0,NA,NA
2019-06-30,"Great Lakes",1.44,3664094.77,1887753.09,216304.76,186158.4,601641.14,880723.11,293977.43,1234085.51,536548.83,117118.75,1.79,3756.94,26389.42,0,151504.82,34653.58,0,NA,NA
2019-06-23,"Great Lakes",1.41,3379107.85,1731460.27,179380.34,155701.19,574599.02,859450.16,213598.4,1124094.37,507592.29,99773.61,1.73,3573.44,19970.85,0,141368.71,14332.48,0,NA,NA
2019-07-14,"Midsouth",1.45,3463081.64,1588323.19,170570.37,135413.93,924489,917902.4,32367.05,1069748.03,481008.55,37566.61,1.94,1275.83,33571.66,308.95,101380.69,34033.24,0,NA,NA
2019-07-07,"Midsouth",1.44,3763985.93,1612889.02,216414.28,176317.55,1050635.35,1066699.18,33762.38,1122353.06,436418.54,54117.42,1.74,1397.57,38463.38,235.78,145160.73,31156.82,0,NA,NA
2019-06-30,"Midsouth",1.42,3594237.4,1619755.66,253090.8,215533.08,992285.17,949725.15,32471.42,1112477.6,465495.97,41782.09,1.56,1374.84,36019.77,163.11,186042.99,29490.09,0,NA,NA
2019-06-23,"Midsouth",1.41,3624408.66,1646527.74,154136.02,119953.35,1034335.99,913400.33,30144.6,1099447.71,497163.35,49916.68,1.63,1739.03,32267.52,176.12,105481.96,14471.39,0,NA,NA
2019-07-14,"Northeast",1.45,5026892.14,1466367.88,202361.74,152391.34,223277.4,3310971.77,26275.09,878335.98,560855.07,27176.83,1.98,18774.85,31180.54,15.01,118133.57,34257.77,0,NA,NA
2019-07-07,"Northeast",1.49,5490670.5,1549185.19,234785.7,177566.94,218417.06,3697145.53,25922.72,917829.73,585578.75,45776.71,1.9,21061.93,36153.67,3.16,135205.38,42361.56,0,NA,NA
2019-06-30,"Northeast",1.41,5275252.13,1597994.59,235240.14,182938.68,209594.73,3396785.2,70877.61,936488.02,631529.41,29977.16,1.86,20149.36,32075.35,76.75,124302.25,58636.43,0,NA,NA
2019-06-23,"Northeast",1.43,5053551.76,1530942,229444.29,166638.26,223519.72,3240010.29,59079.75,966137.08,523711.41,41093.51,1.91,26149.02,35991.82,665.19,116401.41,50236.85,0,NA,NA
2019-07-14,"Plains",1.45,1893174.37,723815.09,49282.35,39021.34,687830.01,457755.58,23773.69,592030.73,65363.63,66420.73,1.85,3056.01,7191.94,13.06,32574.66,6446.68,0,NA,NA
2019-07-07,"Plains",1.41,2159040.63,796149.98,45711.39,36673.27,807816.77,531462.87,23611.01,625965.19,108252.07,61932.72,1.83,3188.98,5849.14,0,30301.62,6371.65,0,NA,NA
2019-06-30,"Plains",1.29,2173946.49,857258.63,51944.1,43868.54,827635.38,463758.95,25293.53,708360.37,91143.51,57754.75,1.59,3399.99,4675.57,0,36326.66,7541.88,0,NA,NA
2019-06-23,"Plains",1.17,2333187.51,872717.98,78730.76,69966.53,957082.62,481604.63,21782.28,727159.77,82786.59,62771.62,1.37,3307.64,5452.25,4.34,59224.05,10742.48,0,NA,NA
2019-07-14,"South Central",1.21,5719471.98,2267044.28,135850.62,115422.83,2411857.3,914693.21,125877.19,1580319,609296.97,77428.31,1.59,13396.57,2768.15,4263.07,108024.4,7398.43,0,NA,NA
2019-07-07,"South Central",1.2,6348265.99,2394095.84,125572.61,108439.02,2471764.92,1277048.73,205356.5,1417089.72,881922.03,95084.09,1.57,11870.98,2782.95,2479.66,101158.11,7280.91,0,NA,NA
2019-06-30,"South Central",1.08,6756774.92,2839316.14,117760.31,92951.53,2323983.94,1463098.83,130376.01,1386435.95,1370458.41,82421.78,1.61,17622.58,3050.04,4136.16,85675.54,7275.99,0,NA,NA
2019-06-23,"South Central",1.03,7200389.83,3092444.35,102264.15,74383.62,2638176.74,1331871.97,137896.77,1440308.95,1578415.54,73719.86,1.64,20851.12,3785.72,3243.69,66303.03,8080.59,0,NA,NA
2019-07-14,"Southeast",1.44,4252952.91,2341041,121947.41,107855.59,1598382.04,241694.61,71835.26,1113396.38,1109444,118200.62,1.61,1868.33,12203.15,20.34,86169.59,21686,0,NA,NA
2019-07-07,"Southeast",1.43,4574413.58,2405789.49,156969.3,138694.76,1838297.21,296687.56,33639.32,1290834.07,1016609.75,98345.67,1.58,1839.97,16421.53,13.04,115695,22999.76,0,NA,NA
2019-06-30,"Southeast",1.39,4638022.45,2501101.4,145811.56,130397.89,1884012.61,224278.88,28629.56,1208956.61,1196593.55,95551.24,1.54,1884.13,13510.69,18.85,113515.06,16882.83,0,NA,NA
2019-06-23,"Southeast",1.38,4691185.75,2455816.54,62287.34,48887.11,2013653.05,201900.7,19815.46,1244971.44,1149612.01,61233.09,1.8,1721,11648.86,30.37,41393.35,7493.76,0,NA,NA
2019-07-14,"West",1.56,5526697.4,2950808.84,209408.22,142071.96,1344752.25,1149453.41,81682.9,1504435.8,1389850.96,56522.08,2.33,23918.57,42432.02,985.67,75883.13,66163.64,25.19,NA,NA
2019-07-07,"West",1.5,6384087.15,3322079.28,224593.2,151986.45,1455895.57,1485025.78,121086.52,1562245.96,1685035.21,74798.11,2.36,19305.64,52693.87,607.24,84772.26,67178.68,35.51,NA,NA
2019-06-30,"West",1.4,6117261.37,3373204.6,223468.51,143241.32,1374826.52,1271023.76,98206.49,1631061.37,1711239.42,30903.81,2.32,20499.22,58454.44,1273.53,65560.55,77615.57,65.2,NA,NA
2019-06-23,"West",1.35,6438892.16,3594383.73,213642.92,143263.41,1400938.97,1352233.48,91335.98,1461675.31,2103511.32,29197.1,2.17,20574.74,49223.92,580.85,66556.37,76512.09,194.95,NA,NA
2019-07-21,"California",1.75,5354766.9,2186316.11,170740.42,76877.15,1424236.47,1602019.88,142194.44,1755928.33,311128.63,119259.15,2.34,40946.3,52725.62,191.35,63169.12,13426.83,281.2,NA,NA
2019-07-21,"Great Lakes",1.6,3260663.12,1554286.64,161120.08,136201.59,492191.43,862759.11,351425.94,992505.17,414309.6,147471.87,2.04,3993.28,20884.21,3.13,82771.4,53430.19,0,NA,NA
2019-07-21,"Midsouth",1.47,3401723.45,1550359.71,171651.86,140575.48,901109.21,918581.64,31672.89,1022319.41,498910.81,29129.49,1.91,1066.58,29868.84,140.96,112418.05,28157.43,0,NA,NA
2019-07-21,"Northeast",1.52,4709220.86,1405687.29,223860.85,175382.87,235106.96,3046305.46,22121.15,862835.06,519897.04,22955.19,1.97,19202.05,29250.71,25.22,135659.82,39723.05,0,NA,NA
2019-07-21,"Plains",1.47,1890058.71,706822.05,46052.19,36354.04,671551.72,489478.2,22206.74,565768.83,75948.8,65104.42,1.89,2545.73,7143.67,8.75,29898.68,6455.36,0,NA,NA
2019-07-21,"South Central",1.2,5443047.74,2209969.73,110175.85,91166.32,2278006.12,828879.94,126191.95,1472289.44,660052.25,77628.04,1.54,12727.08,2865.3,3417.15,85078.24,6088.08,0,NA,NA
2019-07-21,"Southeast",1.44,4299428.62,2438595.05,93991.97,81156.05,1570185.46,218169.06,72479.05,1080904.69,1139957.38,217732.98,1.79,1988.5,10832.82,14.6,57215.14,23940.91,0,NA,NA
2019-07-21,"West",1.57,5495325.61,2964597.64,207228.22,136720.95,1398776.52,1043062.26,88889.19,1557598.77,1369104.11,37894.76,2.37,30176.39,39453.56,877.32,62077.42,74622.73,20.8,NA,NA
2019-07-28,"California",1.71,5389301.78,2251105.59,179476.52,86561.3,1378890.87,1623659.91,135645.41,1839189.26,292141.84,119774.49,2.25,40193.73,52471.21,250.28,67191.54,18441.09,928.67,NA,NA
2019-07-28,"Great Lakes",1.61,3401075.62,1654885.45,137522.44,115244.44,460093.46,935226.61,350870.1,907680.43,552176.15,195028.87,2,3455.26,18720.86,3.15,92112.66,23131.78,0,NA,NA
2019-07-28,"Midsouth",1.47,3341475.32,1508634.35,146470.5,115820.78,925694.38,874434.51,32712.08,999248.65,475511.57,33874.13,2.02,965.9,29458.61,225.21,97844.69,17976.09,0,NA,NA
2019-07-28,"Northeast",1.53,4716754.07,1401068.97,215091.45,168447.11,232719.26,3002221.36,80744.48,959794.88,416133.32,25140.77,1.95,19107.34,27502.51,34.49,130153.57,38293.54,0,NA,NA
2019-07-28,"Plains",1.46,1861909.16,673064.07,46354.03,36828.53,686749.85,482445.69,19649.55,522966.66,93166.27,56931.14,1.93,2722.37,6787.79,15.34,29343.59,7484.94,0,NA,NA
2019-07-28,"South Central",1.19,5834873.13,2340396.84,117535.99,83799.56,2507118.95,784359.32,202998.02,1413141.3,867774.44,59481.1,1.61,27061.06,2934.41,3740.96,81037.87,2761.69,0,NA,NA
2019-07-28,"Southeast",1.33,4507255.05,2550563.57,73563.86,61174.63,1732216.16,198780.88,25694.44,1231841.92,1142358.67,176362.98,1.83,1659,10721.46,8.77,49055.62,12119.01,0,NA,NA
2019-07-28,"West",1.49,5674798.77,3060069.44,225782.18,159094.98,1436792.57,1077605.42,100331.34,1603179.31,1413250.37,43639.76,2.35,25506.78,40298.29,882.13,59411.66,99672.91,10.41,NA,NA
2019-08-04,"California",1.6,5714371.14,2299652.05,183025.27,82283.85,1758445.81,1536587.03,119686.25,1886463.27,280517.08,132671.7,2.24,45723.17,54985.78,32.47,64789.86,17471.65,22.34,NA,NA
2019-08-04,"Great Lakes",1.57,3218100.17,1661137.76,144484.67,122013.6,540996.86,784806.4,231159.15,972711.54,550783.1,137643.12,2.04,3955.86,18434.7,1.57,93152.75,28860.85,0,NA,NA
2019-08-04,"Midsouth",1.43,3441283.47,1571213.37,168684.23,138515.97,913887.74,923292.18,32890.18,1030903.34,505141.31,35168.72,1.97,1155.88,28865.78,146.6,108480.29,30035.68,0,NA,NA
2019-08-04,"Northeast",1.51,4724952.86,1426336.27,243320.33,196689.61,214776.04,2948651.1,135189.45,956141.84,436056.55,34137.88,1.94,20454.02,26134.76,41.94,155478.92,41210.69,0,NA,NA
2019-08-04,"Plains",1.43,1882441.79,689361.7,47278.03,39261.61,702804.85,469207.35,21067.89,551537.57,87789.17,50034.96,1.95,2969.77,5046.65,0,29886.68,9374.93,0,NA,NA
2019-08-04,"South Central",1.14,6039542.98,2595699.56,127024.67,98603.06,2476333.53,836591.37,130918.52,1681655.32,859092.27,54951.97,1.67,21742.57,2779.99,3899.05,93943.28,4659.78,0,NA,NA
2019-08-04,"Southeast",1.29,4688801.04,2648304.86,81065.86,68033.56,1810360.07,210236.43,19899.68,1311647.77,1183823.72,152833.37,1.9,1828.16,11180.71,23.43,52435.46,15598.1,0,NA,NA
2019-08-04,"West",1.4,6042388.03,3185995.56,253254.32,189780.07,1613917.08,1143865.63,98609.76,1825945.87,1313862.52,46187.17,2.21,19813.87,42855.78,804.6,100372.8,89404.29,2.98,NA,NA
2019-08-11,"California",1.57,5707945.76,2242036.96,180694.15,82883.99,1647782.08,1692527.44,125599.28,1776269.34,305249.51,160518.11,2.3,41881.96,55891.02,37.18,67583.32,15298.95,1.72,NA,NA
2019-08-11,"Great Lakes",1.47,3618208,1816065.44,126785.96,105501.58,519755.33,931997.3,350389.93,1019242.4,615267.62,181555.42,1.98,4116.74,17131.28,0,86763.37,18738.21,0,NA,NA
2019-08-11,"Midsouth",1.33,3648203.14,1618786.67,193552.67,164447.25,940860.99,1056526.47,32029.01,1086124.19,498535.97,34126.51,1.81,1106.98,27828.39,170.05,148338.87,16108.38,0,NA,NA
2019-08-11,"Northeast",1.48,4818113.98,1584720.52,221024.85,176940.88,211141.51,2884560.23,137691.72,1135658.86,417440.1,31621.56,1.95,18369.16,25708.61,6.2,128068.74,48872.14,0,NA,NA
2019-08-11,"Plains",1.39,1888588.76,755125.79,49026.32,41617.71,688155.43,424851.79,20455.75,629356.48,71097.19,54672.12,1.78,2873.91,4534.7,0,34255.32,7362.39,0,NA,NA
2019-08-11,"South Central",1.05,6762745.46,3488356.65,145892.05,114781.32,2407592.59,737006.2,129790.02,2417505.13,997123.84,73727.68,1.63,24018.14,2586.51,4506.08,105894.27,8887.05,0,NA,NA
2019-08-11,"Southeast",1.19,4445128.09,2541169.62,91688.57,79105.04,1690699.64,194753.19,18505.64,1376085.63,1047514.28,117569.71,1.71,2132.27,10443.94,7.32,69933.6,9171.44,0,NA,NA
2019-08-11,"West",1.32,6517766.85,3698977.18,256768.39,193126.44,1482942.96,1242956.42,92890.29,1747049.68,1854574.51,97352.99,2.22,20376.59,42542.52,722.84,99489.66,93624.86,11.92,NA,NA
2019-09-08,"California",1.37,6298326.4,3081656.73,200777.87,104449.22,1758269.48,1353700.63,104699.56,2425561.61,532020.59,124074.53,2.02,42946.56,53382.09,0,103968.95,480.27,0,NA,NA
2019-09-01,"California",1.46,6300524.87,2987796.97,205117.73,108727.98,1719873.8,1456510.05,136344.05,2343797.56,468638.35,175361.06,2.11,44455.68,51932.52,1.55,106922.59,1805.39,0,NA,NA
2019-08-25,"California",1.48,5771552.81,2564079.72,209582.79,104487.69,1468204.61,1615070.42,124198.06,1880194.45,504343.35,179541.92,2.12,53901.42,51193.68,0,100370.48,4117.21,0,NA,NA
2019-08-18,"California",1.52,5827913.64,2525146.25,180277.64,83105.5,1780405.87,1407810.07,114551.45,2069084.59,318660.32,137401.34,2.24,45935.6,51234.99,1.55,71387.89,11717.61,0,NA,NA
2019-09-08,"Great Lakes",1.09,4507966,2330265.07,277726.07,254165.7,771965.51,1030269.99,375465.43,1655814.46,535087.4,139363.21,1.2,5883.79,17639.6,1.57,229892.56,24273.14,0,NA,NA
2019-09-01,"Great Lakes",1.22,4062942.69,2125285.2,193537.67,173145.14,695232.68,1029647.22,212777.59,1400728.23,602275.53,122281.44,1.46,5164.71,15208.46,0,162608.18,10536.96,0,NA,NA
2019-08-25,"Great Lakes",1.3,3888858.29,2082576.56,181260.82,162826.24,670780.07,839577.21,295924.45,1198834.77,721793.71,161948.08,1.41,4554.65,13810.11,0,154153.81,8672.43,0,NA,NA
2019-08-18,"Great Lakes",1.32,3695901.07,2022241.25,295410.95,275946.16,700405.49,758471.4,214782.93,1215621.25,675637.55,130982.45,1.25,4491,14973.79,0,261595.72,14350.44,0,NA,NA
2019-09-08,"Midsouth",1.24,3838363.13,1742340.35,189961.67,162285.87,1131273.64,937065.17,27683.97,1224267.95,498177.32,19895.08,1.69,1838.83,25733.08,103.89,157091.47,5194.4,0,NA,NA
2019-09-01,"Midsouth",1.2,4077626.73,1913785.73,166180.77,136176.56,1034482.85,1099365.52,29992.63,1238353.97,634328.02,41103.74,1.76,2009.37,27815.04,179.8,131225.9,4950.66,0,NA,NA
2019-08-25,"Midsouth",1.28,3724954.39,1548160.49,202487.81,174499.25,1180577.79,962039.12,34176.99,957648.36,541092.7,49419.43,1.69,1783.56,26067.8,137.2,165691.55,8807.7,0,NA,NA
2019-08-18,"Midsouth",1.35,3584411.58,1591516.6,203040.91,173884,1028918.06,931638.19,32338.73,1025025.63,522808.03,43682.94,1.72,1388.37,27657.12,111.42,160556.21,13327.79,0,NA,NA
2019-09-08,"Northeast",1.44,5114210.43,1369276.58,258623.48,218097.02,256890.97,3415883.53,72159.35,1069070.32,277136.6,23069.66,1.72,18640.87,21882.5,3.09,196134.72,21962.3,0,NA,NA
2019-09-01,"Northeast",1.44,5236680.25,1256635.31,261550.1,217083.62,254199.88,3658859.12,66985.94,863854.35,368671.64,24109.32,1.73,19294.12,25172.36,0,187476.87,29606.75,0,NA,NA
2019-08-25,"Northeast",1.4,4703364.51,1340568.36,263577.99,223048.01,263119.51,2952802.53,146874.11,888074.18,414466.68,38027.5,1.76,17169.28,23348.32,12.38,170132.51,52915.5,0,NA,NA
2019-08-18,"Northeast",1.42,5152656.28,1446549.28,255814.89,213671.6,275461.64,3318380.74,112264.62,987480.43,420661.98,38406.87,1.77,18210.51,23921.95,10.83,154041.11,59630.49,0,NA,NA
2019-09-08,"Plains",1.37,1875332.87,717716.93,64900.15,52432.72,715978.59,425797.44,15839.91,614758.44,62812.02,40146.47,1.62,5809.42,6629.47,28.54,44285.79,8146.93,0,NA,NA
2019-09-01,"Plains",1.41,1816143.36,682805.21,63026.01,52493.68,688656.17,428063.67,16618.31,571070.61,68648.87,43085.73,1.54,4858.21,5669.68,4.44,43732.75,8760.93,0,NA,NA
2019-08-25,"Plains",1.39,1818429.41,699889.47,69290.74,57455.03,699281.33,402243.41,17015.2,589328.44,64373.3,46187.73,1.5,6238.23,5597.48,0,49974.45,7480.58,0,NA,NA
2019-08-18,"Plains",1.4,1857665.96,730898.8,62015.77,52163.19,675821.95,432455.55,18489.66,621842.83,59114.02,49941.95,1.64,4445.3,5398.44,8.84,44387.97,7775.22,0,NA,NA
2019-09-08,"South Central",1,6576278.73,2756586.41,131219.62,96862.26,3004164.29,689451.06,126076.97,1810288.91,805235.08,141062.42,1.59,28811.18,1800.97,3745.21,95870,992.26,0,NA,NA
2019-09-01,"South Central",0.94,7105485.96,3292908.68,114704.81,83159.97,2934028.67,693419.2,185129.41,2365838.83,806154.3,120915.55,1.66,26196.2,1836.29,3512.35,81651.28,1508.69,0,NA,NA
2019-08-25,"South Central",0.88,8294732.3,3891305.15,133970.73,108535.42,3585156.62,698385.33,119885.2,2727109.93,1040290.68,123904.54,1.67,20141.84,1864.25,3429.22,98820.12,9715.3,0,NA,NA
2019-08-18,"South Central",1.11,6303156.08,2774052.31,138044.29,109892.35,2515884.06,837153.95,176065.76,1731989.99,901881.27,140181.05,1.66,23539.19,2037.83,2574.92,90694.9,19197.45,0,NA,NA
2019-09-08,"Southeast",1.09,4455659.63,2460325.38,90490.56,79065.69,1793390.18,185507.99,16436.08,1425825.8,976331.32,58168.26,1.44,2058.08,9346.48,20.31,75133.85,3931.84,0,NA,NA
2019-09-01,"Southeast",1.05,5054643.44,2929735.08,94206.87,81876.49,1911346.9,196693.15,16868.31,1993921.68,856535.11,79278.29,1.47,2406.89,9902.96,20.53,78605.06,3271.43,0,NA,NA
2019-08-25,"Southeast",1.13,5122032.5,2843955.69,120795.03,108414.71,2033516.95,226675.74,17884.12,1413587.72,1347376.35,82991.62,1.46,3137.32,9226.91,16.09,104152.11,4262.6,0,NA,NA
2019-08-18,"Southeast",1.16,4468766.81,2545803.05,110690.92,98326.77,1715843.87,188945.63,18174.26,1415284.02,1023928.17,106590.86,1.51,2304.03,10020.6,39.52,93136.97,5189.8,0,NA,NA
2019-09-08,"West",1.33,6091038.09,3252492.97,236723.57,188691.27,1881387.83,886277.58,70879.71,1822152.42,1372485.45,57855.1,2.23,15065.55,32139.63,827.12,106597.32,82093.95,0,NA,NA
2019-09-01,"West",1.29,6370312.53,3447573.77,216849.88,168526.09,1634545.05,1192885.66,95308.05,1777458.82,1589557.46,80557.49,2.24,16140.02,31578.39,605.38,121703.67,46819.43,2.99,NA,NA
2019-08-25,"West",1.33,6016326.72,3379734.13,209449.94,162766.92,1468371.56,1089386.83,78834.2,1552679.77,1763586.3,63468.06,2.19,16446.9,29689.99,546.13,102349.53,60417.39,0,NA,NA
2019-08-18,"West",1.32,6535208.32,3669996.47,233576.02,178113.36,1591300.9,1180076.43,93834.52,1655664.09,1957625.48,56706.9,2.21,19705.79,35367.46,389.41,95151.19,82956.2,5.97,NA,NA
2019-10-06,"California",1.21,5941171.15,3143364.18,240246.66,154867.59,1465721.31,1220674.91,111410.75,2084395.05,857598.82,201370.31,1.69,40450.78,44895.83,32.46,143137.92,11729.67,0,NA,NA
2019-09-29,"California",1.15,6587049.71,3200265.94,245222.2,168106.26,1826253.71,1476187.08,84342.98,2200723.62,900924.83,98617.49,1.76,43858,33217.79,40.15,142149.21,25957.05,0,NA,NA
2019-09-22,"California",1.28,6185752.26,2902553.89,230884.73,133613.43,2021007.23,1185589.12,76602.02,1993265.01,804846.71,104442.17,1.91,50182.15,47067.45,21.7,123038.84,10574.59,0,NA,NA
2019-09-15,"California",1.3,6348523.42,2825946.84,205183.89,119373.54,2028987.12,1409287.92,84301.54,1986052.79,725305.59,114588.46,1.93,46792.17,39007.37,10.81,111124.66,8248.88,0,NA,NA
2019-10-06,"Great Lakes",1.19,3832024.24,1851725.53,233343.36,213158.6,600556.14,972175.1,407567.47,1311374.67,460728.24,79622.62,1.47,3986.35,16127.44,0,186023.45,27135.15,0,NA,NA
2019-09-29,"Great Lakes",1.09,4179392.06,2289003.26,177577.02,160045.53,780825.52,911252.7,198310.58,1548053.12,700701.48,40248.66,1.52,5191.18,12319.21,0,141558.18,18487.35,0,NA,NA
2019-09-22,"Great Lakes",1.21,3499439.43,1877840.72,270095.95,252007.77,659028.99,772406.05,190163.67,1259899.81,552973.32,64967.59,1.3,4140.57,13922.33,0,233299.31,18708.46,0,NA,NA
2019-09-15,"Great Lakes",1.2,3547126.77,1950525.11,230416.27,209795.81,682875.86,734772.16,178953.64,1409407.23,469170.25,71947.63,1.29,5274.23,15312.55,7.86,199557.04,10238.77,0,NA,NA
2019-10-06,"Midsouth",1.22,3511323.86,1623048.99,235324.87,207879.28,923323.25,937798.98,27152.64,1175227.74,433060.55,14760.7,1.44,690.54,26612.69,142.36,184324.13,23555.15,0,NA,NA
2019-09-29,"Midsouth",1.29,3313620.55,1453486.8,243612.4,217442.71,901311.61,932191.59,26630.55,980810.81,448003.59,24672.4,1.6,842.55,25187.18,139.96,195793.37,21649.34,0,NA,NA
2019-09-22,"Midsouth",1.33,3218710.81,1379130.49,265449.32,237650.74,914596.1,897349.49,27634.73,892952,456939.38,29239.11,1.49,923.14,26736.23,139.21,215285.28,22365.46,0,NA,NA
2019-09-15,"Midsouth",1.33,3401829.21,1554639.8,223835.74,197906.81,948862.33,871703.29,26623.79,1021823.7,523986.38,8829.72,1.51,1007.73,24775.58,145.62,190877,7029.81,0,NA,NA
