Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Boise,Weekly,"2022-11-06 00:00:00",Conventional,0.997828690,104673.73,50633.64,33886.70,155.94,19997.46,,,
Boston,Weekly,"2022-11-06 00:00:00",Conventional,1.331965644,567682.74,64735.34,364352.51,131.36,138463.53,,,
Buffalo/Rochester,Weekly,"2022-11-06 00:00:00",Conventional,1.058210838,207098.75,56106.04,49465.28,1664.69,99862.74,,,
Charlotte,Weekly,"2022-11-06 00:00:00",Conventional,1.109206713,394880.31,188905.54,58344.56,1061.67,146568.54,,,
Chicago,Weekly,"2022-11-06 00:00:00",Conventional,0.913130178,1469149.39,531771.07,303390.52,76473.62,557514.18,,,
Cincinnati/Dayton,Weekly,"2022-11-06 00:00:00",Conventional,0.970488663,281163.65,120870.80,70667.00,23648.73,65977.12,,,
Columbus,Weekly,"2022-11-06 00:00:00",Conventional,0.919832675,252536.57,163107.16,17069.17,16339.96,56020.27,,,
"Dallas/Ft. Worth",Weekly,"2022-11-06 00:00:00",Conventional,0.762543200,1524023.80,675639.08,343290.06,3295.27,501799.38,,,
Denver,Weekly,"2022-11-06 00:00:00",Conventional,0.912103232,995143.17,399280.66,351068.41,14839.42,229954.67,,,
Detroit,Weekly,"2022-11-06 00:00:00",Conventional,0.958489922,417924.92,126090.85,146411.53,29304.67,116117.87,,,
"Grand Rapids",Weekly,"2022-11-06 00:00:00",Conventional,1.051373129,148766.07,42256.41,34579.09,27069.28,44861.29,,,
Harrisburg/Scranton,Weekly,"2022-11-06 00:00:00",Conventional,1.010490958,418565.96,184157.61,94703.19,2606.48,137098.67,,,
Hartford/Springfield,Weekly,"2022-11-06 00:00:00",Conventional,1.291627668,348170.14,63537.81,192455.91,214.11,91962.30,,,
Houston,Weekly,"2022-11-06 00:00:00",Conventional,0.778251511,1100339.26,509258.19,308919.80,9148.60,273012.68,,,
Indianapolis,Weekly,"2022-11-06 00:00:00",Conventional,0.865384481,269881.74,152225.04,36839.43,15938.33,64878.95,,,
Jacksonville,Weekly,"2022-11-06 00:00:00",Conventional,1.070906778,263561.45,193074.38,11925.79,46.11,58515.17,,,
"Las Vegas",Weekly,"2022-11-06 00:00:00",Conventional,0.803475904,468823.26,113761.42,134199.40,1378.39,219484.05,,,
"Los Angeles",Weekly,"2022-11-06 00:00:00",Conventional,1.166822482,2814606.68,1453941.12,68691.56,561401.07,730572.93,,,
Louisville,Weekly,"2022-11-06 00:00:00",Conventional,0.936289057,127272.00,51571.92,27240.78,7600.25,40859.05,,,
"Miami/Ft. Lauderdale",Weekly,"2022-11-06 00:00:00",Conventional,1.109814405,1012387.16,765438.28,26402.38,1448.73,219097.77,,,
Nashville,Weekly,"2022-11-06 00:00:00",Conventional,0.937108157,304538.13,180938.37,18547.22,10029.16,95023.38,,,
"Northern New England",Weekly,"2022-11-06 00:00:00",Conventional,0.977750036,542062.42,84198.00,383675.41,119.54,74069.47,,,
"New Orleans/Mobile",Weekly,"2022-11-06 00:00:00",Conventional,0.843688286,324015.22,171291.24,10157.79,542.87,142023.33,,,
"New York",Weekly,"2022-11-06 00:00:00",Conventional,1.212232550,1964831.45,425076.71,934013.95,15184.07,590556.72,,,
Orlando,Weekly,"2022-11-06 00:00:00",Conventional,1.014657073,674090.31,435085.35,15399.08,21.49,223584.40,,,
Peoria/Springfield,Weekly,"2022-11-06 00:00:00",Conventional,0.853826114,146978.22,85602.64,12310.84,5526.44,43538.30,,,
Philadelphia,Weekly,"2022-11-06 00:00:00",Conventional,1.054369574,632141.90,229714.99,179895.30,569.90,221961.71,,,
Phoenix/Tucson,Weekly,"2022-11-06 00:00:00",Conventional,0.770180699,1433675.05,487315.40,520692.59,3743.55,421923.51,,,
Pittsburgh,Weekly,"2022-11-06 00:00:00",Conventional,0.958188533,174365.97,103656.53,16242.31,50.30,54416.83,,,
Portland,Weekly,"2022-11-06 00:00:00",Conventional,1.080752447,590039.21,244799.61,197865.62,24724.67,122649.31,,,
Providence,Weekly,"2022-11-06 00:00:00",Conventional,1.334098811,91424.25,17649.52,54144.59,34.49,19595.64,,,
Raleigh/Greensboro,Weekly,"2022-11-06 00:00:00",Conventional,1.082500082,449103.70,213812.97,63878.13,917.28,170495.32,,,
Richmond/Norfolk,Weekly,"2022-11-06 00:00:00",Conventional,1.028617292,303455.61,123022.07,69553.12,10083.32,100797.10,,,
Roanoke,Weekly,"2022-11-06 00:00:00",Conventional,0.941088887,187295.26,93919.81,30903.34,8203.21,54268.90,,,
Sacramento,Weekly,"2022-11-06 00:00:00",Conventional,1.437067084,442928.64,237594.07,108616.90,8297.15,88420.51,,,
"San Diego",Weekly,"2022-11-06 00:00:00",Conventional,1.204966096,521365.40,269443.18,27538.45,80163.78,144219.99,,,
"San Francisco",Weekly,"2022-11-06 00:00:00",Conventional,1.558266588,859222.85,631374.72,99718.04,7626.61,120503.49,,,
Seattle,Weekly,"2022-11-06 00:00:00",Conventional,1.469428130,491283.26,164725.27,203315.31,20103.53,103139.16,,,
"South Carolina",Weekly,"2022-11-06 00:00:00",Conventional,1.009535227,557305.82,333580.47,85441.80,9323.78,128959.78,,,
Spokane,Weekly,"2022-11-06 00:00:00",Conventional,1.286428228,70155.43,30845.57,24908.96,2.50,14398.40,,,
"St. Louis",Weekly,"2022-11-06 00:00:00",Conventional,0.830301752,277731.16,188557.38,11341.05,54.87,77777.86,,,
Syracuse,Weekly,"2022-11-06 00:00:00",Conventional,1.011668670,97729.07,28490.07,33763.76,364.48,35110.76,,,
Tampa,Weekly,"2022-11-06 00:00:00",Conventional,0.987368495,701907.98,466062.85,7475.73,66.28,228303.13,,,
Toledo,Weekly,"2022-11-06 00:00:00",Conventional,0.888392789,136980.81,75849.06,19958.69,10955.81,30217.25,,,
"West Tex/New Mexico",Weekly,"2022-11-06 00:00:00",Conventional,0.774158488,864694.18,412086.05,113697.36,4572.38,334338.38,,,
Wichita,Weekly,"2022-11-06 00:00:00",Conventional,0.872749487,114565.17,36505.37,43901.73,74.70,34083.37,,,
California,Weekly,"2022-11-06 00:00:00",Conventional,1.285546668,5874548.14,3340138.02,489892.62,733039.44,1311478.06,,,
"Great Lakes",Weekly,"2022-11-06 00:00:00",Conventional,0.912573352,4716875.66,2066300.58,999399.77,280511.17,1370664.15,,,
Midsouth,Weekly,"2022-11-06 00:00:00",Conventional,1.055067063,4151286.85,1853628.98,807122.33,74525.58,1416009.96,,,
Northeast,Weekly,"2022-11-06 00:00:00",Conventional,1.157932997,5320070.53,1210502.50,2482148.37,7169.42,1620250.23,,,
Plains,Weekly,"2022-11-06 00:00:00",Conventional,0.895796998,2263762.18,1154371.35,447413.47,5577.42,656399.94,,,
"South Central",Weekly,"2022-11-06 00:00:00",Conventional,0.798341169,5544739.28,2493369.67,1217425.07,39937.19,1794007.35,,,
Southeast,Weekly,"2022-11-06 00:00:00",Conventional,1.009361812,5750899.80,3889949.35,379350.08,72980.69,1408619.68,,,
West,Weekly,"2022-11-06 00:00:00",Conventional,0.948026028,6919431.48,2741183.17,2251190.59,91657.98,1835399.75,,,
"Total U.S.",Weekly,"2022-11-06 00:00:00",Conventional,1.016626445,40541613.91,18749443.61,9073942.29,1305398.89,11412829.12,,,
Albany,Weekly,"2022-11-06 00:00:00",Organic,1.859579636,2999.39,165.82,326.95,0.00,2506.62,,,
Atlanta,Weekly,"2022-11-06 00:00:00",Organic,1.065236051,63787.52,230.82,13676.03,0.00,49880.67,,,
Baltimore/Washington,Weekly,"2022-11-06 00:00:00",Organic,1.570359378,59526.69,712.54,8862.12,11.43,49940.59,,,
Birmingham/Montgomery,Weekly,"2022-11-06 00:00:00",Organic,1.036382530,15488.70,105.65,732.46,0.00,14650.59,,,
Boise,Weekly,"2022-11-06 00:00:00",Organic,1.715713736,5936.28,100.73,3788.65,0.00,2046.91,,,
Boston,Weekly,"2022-11-06 00:00:00",Organic,1.751450951,31002.51,108.51,1728.03,3.36,29162.61,,,
Buffalo/Rochester,Weekly,"2022-11-06 00:00:00",Organic,1.682007080,11942.12,546.74,77.61,0.00,11317.78,,,
Charlotte,Weekly,"2022-11-06 00:00:00",Organic,1.261779758,27368.08,231.68,2391.73,20.68,24723.98,,,
Chicago,Weekly,"2022-11-06 00:00:00",Organic,1.402939320,52618.33,716.76,15579.31,0.00,36322.27,,,
Cincinnati/Dayton,Weekly,"2022-11-06 00:00:00",Organic,1.467388268,18371.27,409.84,9316.47,0.00,8644.96,,,
Columbus,Weekly,"2022-11-06 00:00:00",Organic,1.496847476,11542.82,616.90,2961.15,0.00,7964.77,,,
"Dallas/Ft. Worth",Weekly,"2022-11-06 00:00:00",Organic,1.229798495,46813.93,13699.44,690.42,0.00,32424.07,,,
Denver,Weekly,"2022-11-06 00:00:00",Organic,1.373056615,35134.59,19283.70,900.81,0.00,14950.08,,,
Detroit,Weekly,"2022-11-06 00:00:00",Organic,1.379534357,23377.40,305.45,6316.03,0.00,16755.93,,,
"Grand Rapids",Weekly,"2022-11-06 00:00:00",Organic,1.350074773,8960.40,77.11,572.90,0.00,8310.39,,,
Harrisburg/Scranton,Weekly,"2022-11-06 00:00:00",Organic,1.411483426,16787.88,328.19,446.46,0.00,16013.23,,,
Hartford/Springfield,Weekly,"2022-11-06 00:00:00",Organic,1.812472368,20154.55,504.27,3584.38,10.90,16055.00,,,
Houston,Weekly,"2022-11-06 00:00:00",Organic,1.171106619,27326.57,11380.26,297.11,0.00,15649.20,,,
Indianapolis,Weekly,"2022-11-06 00:00:00",Organic,1.395248094,11668.56,188.68,4235.34,0.00,7244.54,,,
Jacksonville,Weekly,"2022-11-06 00:00:00",Organic,0.930764499,26429.43,199.22,170.50,0.00,26059.71,,,
"Las Vegas",Weekly,"2022-11-06 00:00:00",Organic,1.398577967,16618.64,4198.66,3281.97,0.00,9138.01,,,
"Los Angeles",Weekly,"2022-11-06 00:00:00",Organic,1.700079503,162641.14,64678.77,5466.13,2699.30,89796.94,,,
Louisville,Weekly,"2022-11-06 00:00:00",Organic,1.488968606,7629.22,31.73,3303.12,0.00,4294.38,,,
"Miami/Ft. Lauderdale",Weekly,"2022-11-06 00:00:00",Organic,0.975426147,105618.15,2187.23,576.75,0.00,102854.17,,,
Nashville,Weekly,"2022-11-06 00:00:00",Organic,1.523111350,20424.65,783.92,6558.92,0.00,13081.81,,,
"Northern New England",Weekly,"2022-11-06 00:00:00",Organic,2.043642592,13016.12,1213.91,258.76,0.00,11543.45,,,
"New Orleans/Mobile",Weekly,"2022-11-06 00:00:00",Organic,1.567268598,3969.79,503.30,84.33,0.00,3382.17,,,
"New York",Weekly,"2022-11-06 00:00:00",Organic,1.793212000,101085.46,9540.86,15496.80,294.54,75753.28,,,
Orlando,Weekly,"2022-11-06 00:00:00",Organic,0.997371692,58243.91,478.15,187.43,0.00,57578.34,,,
Peoria/Springfield,Weekly,"2022-11-06 00:00:00",Organic,1.246622954,6323.47,102.87,1031.89,0.00,5188.71,,,
Philadelphia,Weekly,"2022-11-06 00:00:00",Organic,1.519995875,29311.50,1293.13,4099.29,10.93,23908.15,,,
Phoenix/Tucson,Weekly,"2022-11-06 00:00:00",Organic,1.379944664,33709.60,7752.04,6413.78,0.00,19543.78,,,
Pittsburgh,Weekly,"2022-11-06 00:00:00",Organic,1.391846842,10387.70,1717.98,1.00,0.00,8668.72,,,
Portland,Weekly,"2022-11-06 00:00:00",Organic,1.670927686,41308.37,243.17,26643.35,0.00,14421.84,,,
Providence,Weekly,"2022-11-06 00:00:00",Organic,1.619508271,5459.23,23.64,32.52,0.00,5403.07,,,
Raleigh/Greensboro,Weekly,"2022-11-06 00:00:00",Organic,1.318571832,33044.78,507.99,2255.81,24.43,30256.56,,,
Richmond/Norfolk,Weekly,"2022-11-06 00:00:00",Organic,1.248283474,27907.06,387.29,3408.69,0.00,24111.08,,,
Roanoke,Weekly,"2022-11-06 00:00:00",Organic,1.302259646,13873.45,358.98,2825.40,0.00,10689.07,,,
Sacramento,Weekly,"2022-11-06 00:00:00",Organic,1.899684959,15920.31,4907.58,1294.92,1.13,9716.68,,,
"San Diego",Weekly,"2022-11-06 00:00:00",Organic,1.983366247,29545.74,16632.95,1710.94,352.00,10849.85,,,
"San Francisco",Weekly,"2022-11-06 00:00:00",Organic,2.068016141,55839.62,18952.46,3070.78,0.00,33816.38,,,
Seattle,Weekly,"2022-11-06 00:00:00",Organic,1.951696948,73124.97,650.41,57567.82,6.48,14900.26,,,
"South Carolina",Weekly,"2022-11-06 00:00:00",Organic,1.114330865,46723.57,430.91,3578.28,12.76,42701.61,,,
Spokane,Weekly,"2022-11-06 00:00:00",Organic,1.927918504,4600.12,136.90,2520.77,0.00,1942.46,,,
"St. Louis",Weekly,"2022-11-06 00:00:00",Organic,1.458712633,9659.98,824.22,2126.60,0.00,6709.16,,,
Syracuse,Weekly,"2022-11-06 00:00:00",Organic,1.494629508,5204.18,216.78,88.02,0.00,4899.38,,,
Tampa,Weekly,"2022-11-06 00:00:00",Organic,1.256776281,26097.04,502.55,161.60,0.00,25432.89,,,
Toledo,Weekly,"2022-11-06 00:00:00",Organic,1.357407549,4978.50,74.86,1401.37,0.00,3502.26,,,
"West Tex/New Mexico",Weekly,"2022-11-06 00:00:00",Organic,1.178452337,33087.48,7859.42,1787.33,0.00,23440.73,,,
Wichita,Weekly,"2022-11-06 00:00:00",Organic,1.349135607,3107.65,960.70,9.70,0.00,2137.25,,,
California,Weekly,"2022-11-06 00:00:00",Organic,1.802354180,324573.72,127619.93,13745.27,3274.37,179934.15,,,
"Great Lakes",Weekly,"2022-11-06 00:00:00",Organic,1.420902339,193784.37,5161.17,54245.88,0.00,134377.32,,,
Midsouth,Weekly,"2022-11-06 00:00:00",Organic,1.365698435,284062.40,4069.43,47093.61,64.82,232834.54,,,
Northeast,Weekly,"2022-11-06 00:00:00",Organic,1.705625656,260602.38,14686.15,23164.03,22.57,222729.63,,,
Plains,Weekly,"2022-11-06 00:00:00",Organic,1.371025614,58414.96,13365.74,3886.64,0.00,41162.58,,,
"South Central",Weekly,"2022-11-06 00:00:00",Organic,1.233213589,155784.54,42453.83,7844.48,0.00,105486.23,,,
Southeast,Weekly,"2022-11-06 00:00:00",Organic,1.031674377,440217.02,5358.59,26645.90,14.03,408198.50,,,
West,Weekly,"2022-11-06 00:00:00",Organic,1.592520935,326769.45,59427.67,133107.79,6.96,134227.03,,,
"Total U.S.",Weekly,"2022-11-06 00:00:00",Organic,1.437979776,2044208.84,272142.51,309733.60,3382.74,1458949.98,,,
Albany,Weekly,"2022-11-13 00:00:00",Conventional,1.063209313,126060.42,16779.98,85317.41,20.92,23942.11,,,
Atlanta,Weekly,"2022-11-13 00:00:00",Conventional,0.992998642,730483.87,437828.56,197059.64,4005.74,91589.94,,,
Baltimore/Washington,Weekly,"2022-11-13 00:00:00",Conventional,1.043430477,1143306.30,296126.62,353743.49,1777.93,491658.25,,,
Birmingham/Montgomery,Weekly,"2022-11-13 00:00:00",Conventional,0.953629447,321464.93,214926.92,31421.05,317.38,74799.58,,,
Boise,Weekly,"2022-11-13 00:00:00",Conventional,0.854712356,122587.06,51011.26,31636.45,121.66,39817.69,,,
Boston,Weekly,"2022-11-13 00:00:00",Conventional,1.389294663,536310.14,46002.81,340819.20,98.97,149389.17,,,
Buffalo/Rochester,Weekly,"2022-11-13 00:00:00",Conventional,1.018062616,225957.81,63094.36,52703.89,1400.20,108759.35,,,
Charlotte,Weekly,"2022-11-13 00:00:00",Conventional,1.043091422,381634.00,169970.35,57691.27,904.37,153068.01,,,
Chicago,Weekly,"2022-11-13 00:00:00",Conventional,1.064669595,1275015.24,479074.21,410911.95,43586.52,341442.58,,,
Cincinnati/Dayton,Weekly,"2022-11-13 00:00:00",Conventional,1.042953664,265370.29,113869.69,103485.92,4850.84,43163.85,,,
Columbus,Weekly,"2022-11-13 00:00:00",Conventional,0.963181368,234755.70,158822.67,22237.96,8083.84,45611.23,,,
"Dallas/Ft. Worth",Weekly,"2022-11-13 00:00:00",Conventional,0.768086524,1496521.23,644577.55,345915.22,3427.83,502600.63,,,
Denver,Weekly,"2022-11-13 00:00:00",Conventional,0.943803351,907505.31,319398.43,334544.44,16891.67,236670.76,,,
Detroit,Weekly,"2022-11-13 00:00:00",Conventional,1.068854408,388968.21,110579.53,143933.44,19205.56,115249.69,,,
"Grand Rapids",Weekly,"2022-11-13 00:00:00",Conventional,1.117246312,162863.43,35365.29,44196.08,19546.78,63755.27,,,
Harrisburg/Scranton,Weekly,"2022-11-13 00:00:00",Conventional,1.061263671,414304.78,163461.18,105512.40,2415.67,142915.54,,,
Hartford/Springfield,Weekly,"2022-11-13 00:00:00",Conventional,1.256255200,363250.22,46118.96,230700.99,250.30,86179.97,,,
Houston,Weekly,"2022-11-13 00:00:00",Conventional,0.794933256,1059652.00,495224.86,303271.68,9429.37,251726.08,,,
Indianapolis,Weekly,"2022-11-13 00:00:00",Conventional,0.878912955,255917.35,150385.97,38017.70,6835.42,60678.25,,,
Jacksonville,Weekly,"2022-11-13 00:00:00",Conventional,1.076292158,227008.19,161008.67,14114.17,32.44,51852.90,,,
"Las Vegas",Weekly,"2022-11-13 00:00:00",Conventional,1.012290788,400212.70,113743.16,124636.62,41970.86,119862.07,,,
"Los Angeles",Weekly,"2022-11-13 00:00:00",Conventional,1.149376734,2745269.18,1581700.34,33561.66,401050.33,728956.85,,,
Louisville,Weekly,"2022-11-13 00:00:00",Conventional,0.982699026,119884.77,49718.43,34903.02,1595.11,33668.20,,,
"Miami/Ft. Lauderdale",Weekly,"2022-11-13 00:00:00",Conventional,1.095763467,939500.39,685330.47,27213.95,1480.30,225475.67,,,
Nashville,Weekly,"2022-11-13 00:00:00",Conventional,0.950190494,281276.34,158102.76,36007.55,2224.66,84941.37,,,
"Northern New England",Weekly,"2022-11-13 00:00:00",Conventional,1.108568271,419763.72,51863.68,290894.29,36.45,76969.31,,,
"New Orleans/Mobile",Weekly,"2022-11-13 00:00:00",Conventional,0.832499742,320747.94,163215.67,10295.83,754.34,146482.10,,,
"New York",Weekly,"2022-11-13 00:00:00",Conventional,1.193808941,2185052.99,351658.43,1176299.19,16010.38,641084.99,,,
Orlando,Weekly,"2022-11-13 00:00:00",Conventional,0.995849209,594986.59,373273.29,15812.22,53.52,205847.56,,,
Peoria/Springfield,Weekly,"2022-11-13 00:00:00",Conventional,0.885426596,147672.42,85795.51,14277.48,3468.65,44130.78,,,
Philadelphia,Weekly,"2022-11-13 00:00:00",Conventional,1.025860338,699051.03,197586.66,230606.59,375.65,270482.13,,,
Phoenix/Tucson,Weekly,"2022-11-13 00:00:00",Conventional,0.878814359,1225948.02,484388.95,541554.23,3362.07,196642.76,,,
Pittsburgh,Weekly,"2022-11-13 00:00:00",Conventional,1.439902379,569719.01,493746.36,18639.54,848.72,56484.39,,,
Portland,Weekly,"2022-11-13 00:00:00",Conventional,1.124470401,593318.01,299598.70,183990.66,22136.05,87592.59,,,
Providence,Weekly,"2022-11-13 00:00:00",Conventional,1.368902358,82243.27,11578.80,49614.19,19.81,21030.47,,,
Raleigh/Greensboro,Weekly,"2022-11-13 00:00:00",Conventional,1.035040060,446340.14,199759.48,67419.98,761.60,178399.08,,,
Richmond/Norfolk,Weekly,"2022-11-13 00:00:00",Conventional,1.007202408,296623.62,118952.18,86752.32,1988.43,88930.69,,,
Roanoke,Weekly,"2022-11-13 00:00:00",Conventional,0.949384050,175224.13,85254.60,41314.67,1215.40,47439.46,,,
Sacramento,Weekly,"2022-11-13 00:00:00",Conventional,1.468933400,357685.15,177677.99,82590.69,5976.02,91440.45,,,
"San Diego",Weekly,"2022-11-13 00:00:00",Conventional,1.194313089,516261.96,292839.99,11847.72,61174.58,150399.67,,,
"San Francisco",Weekly,"2022-11-13 00:00:00",Conventional,1.551504595,571336.65,379209.71,66645.05,5026.25,120455.64,,,
Seattle,Weekly,"2022-11-13 00:00:00",Conventional,1.522712892,463691.44,162681.40,203937.87,16076.51,80995.66,,,
"South Carolina",Weekly,"2022-11-13 00:00:00",Conventional,0.995419638,540887.09,310475.64,96317.64,1464.68,132629.14,,,
Spokane,Weekly,"2022-11-13 00:00:00",Conventional,1.314456398,67835.55,29797.17,23188.50,3.45,14846.43,,,
"St. Louis",Weekly,"2022-11-13 00:00:00",Conventional,0.883660857,236317.10,136236.88,13741.81,138.02,86200.39,,,
Syracuse,Weekly,"2022-11-13 00:00:00",Conventional,1.018847317,99160.90,22674.88,38159.63,250.23,38076.16,,,
Tampa,Weekly,"2022-11-13 00:00:00",Conventional,0.973223425,652378.89,433398.82,8270.85,20.16,210689.06,,,
Toledo,Weekly,"2022-11-13 00:00:00",Conventional,0.933460352,126163.46,72586.81,20917.19,6399.03,26260.43,,,
"West Tex/New Mexico",Weekly,"2022-11-13 00:00:00",Conventional,0.787752671,924319.77,418781.99,138488.44,5339.48,361709.86,,,
Wichita,Weekly,"2022-11-13 00:00:00",Conventional,0.881789848,108213.59,34970.10,43010.64,60.50,30172.34,,,
California,Weekly,"2022-11-13 00:00:00",Conventional,1.254898328,5249179.72,3071246.92,321679.75,529115.33,1327137.72,,,
"Great Lakes",Weekly,"2022-11-13 00:00:00",Conventional,0.996899364,4364061.30,1888289.92,1194213.05,163955.95,1117602.39,,,
Midsouth,Weekly,"2022-11-13 00:00:00",Conventional,1.006467546,4137839.06,1704778.71,955901.95,22454.05,1454704.36,,,
Northeast,Weekly,"2022-11-13 00:00:00",Conventional,1.151060484,5668968.18,1025130.85,2881231.12,6751.65,1755854.56,,,
Plains,Weekly,"2022-11-13 00:00:00",Conventional,0.929419324,2115401.73,972357.55,458893.72,8264.86,675885.61,,,
"South Central",Weekly,"2022-11-13 00:00:00",Conventional,0.795772517,5555917.06,2578955.49,1119436.20,34379.70,1823145.68,,,
Southeast,Weekly,"2022-11-13 00:00:00",Conventional,1.006985166,5300837.63,3491359.03,471196.04,13419.26,1324863.31,,,
West,Weekly,"2022-11-13 00:00:00",Conventional,1.005966681,6455965.58,2682515.55,2219589.07,128279.60,1425581.36,,,
"Total U.S.",Weekly,"2022-11-13 00:00:00",Conventional,1.025719744,38848170.28,17414634.01,9622140.90,906620.39,10904774.97,,,
Albany,Weekly,"2022-11-13 00:00:00",Organic,1.795454792,3833.86,202.05,321.45,0.97,3309.39,,,
Atlanta,Weekly,"2022-11-13 00:00:00",Organic,1.028686418,70488.59,172.05,15128.69,0.00,55187.85,,,
Baltimore/Washington,Weekly,"2022-11-13 00:00:00",Organic,1.497515897,69006.39,1126.91,9489.92,4.17,58385.39,,,
Birmingham/Montgomery,Weekly,"2022-11-13 00:00:00",Organic,0.986425732,17846.17,100.97,739.47,0.00,17005.74,,,
Boise,Weekly,"2022-11-13 00:00:00",Organic,1.674019035,5758.61,156.85,3661.03,0.00,1940.72,,,
Boston,Weekly,"2022-11-13 00:00:00",Organic,1.694034836,32302.22,162.28,1906.52,0.00,30233.42,,,
Buffalo/Rochester,Weekly,"2022-11-13 00:00:00",Organic,1.646795036,13586.72,476.84,120.31,0.00,12989.57,,,
Charlotte,Weekly,"2022-11-13 00:00:00",Organic,1.385274344,23667.42,319.91,2230.75,12.41,21104.35,,,
Chicago,Weekly,"2022-11-13 00:00:00",Organic,1.365447352,51134.64,1193.41,16688.66,0.00,33252.57,,,
Cincinnati/Dayton,Weekly,"2022-11-13 00:00:00",Organic,1.418520677,15470.95,72.70,7022.81,0.00,8375.44,,,
Columbus,Weekly,"2022-11-13 00:00:00",Organic,1.531577445,11831.86,692.59,4042.30,0.00,7096.97,,,
"Dallas/Ft. Worth",Weekly,"2022-11-13 00:00:00",Organic,1.199877656,47704.23,13197.79,732.05,0.00,33774.40,,,
Denver,Weekly,"2022-11-13 00:00:00",Organic,1.375812427,31943.87,17630.60,899.01,0.00,13414.26,,,
Detroit,Weekly,"2022-11-13 00:00:00",Organic,1.283842110,22182.75,374.06,5259.59,0.00,16549.11,,,
"Grand Rapids",Weekly,"2022-11-13 00:00:00",Organic,1.206490162,7830.22,96.80,455.44,0.00,7277.98,,,
Harrisburg/Scranton,Weekly,"2022-11-13 00:00:00",Organic,1.376520582,16813.47,288.47,452.46,0.00,16072.53,,,
Hartford/Springfield,Weekly,"2022-11-13 00:00:00",Organic,1.620871271,21769.78,426.87,4450.93,18.17,16873.81,,,
