Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Tampa,Weekly,"2024-05-19 00:00:00",Conventional,1.093390000,753683.16,454594.23,28400.36,114.96,270573.61,,,
Tampa,Weekly,"2024-05-12 00:00:00",Conventional,1.088370000,754611.34,468942.20,18030.81,143.88,267494.46,,,
Tampa,Weekly,"2024-05-05 00:00:00",Conventional,0.989320000,1004309.67,701714.99,18809.76,171.51,283613.41,,,
Tampa,Weekly,"2024-04-28 00:00:00",Conventional,1.130410000,760404.30,492884.12,13300.29,120.77,254099.12,,,
Toledo,Weekly,"2024-05-19 00:00:00",Conventional,1.286970000,127464.51,55092.69,34072.64,892.31,37406.88,,,
Toledo,Weekly,"2024-05-12 00:00:00",Conventional,1.246480000,165254.49,55194.87,67672.30,2181.51,40205.80,,,
Toledo,Weekly,"2024-05-05 00:00:00",Conventional,1.180780000,197267.64,69265.21,84628.64,2701.99,40671.80,,,
Toledo,Weekly,"2024-04-28 00:00:00",Conventional,1.137770000,152678.53,57034.64,50597.73,1007.29,44038.87,,,
"West Tex/New Mexico",Weekly,"2024-05-19 00:00:00",Conventional,1.030320000,1041857.79,550985.94,114007.03,5382.86,371481.96,,,
"West Tex/New Mexico",Weekly,"2024-05-12 00:00:00",Conventional,1.058190000,1040491.95,557757.27,106834.93,5846.75,370053.01,,,
"West Tex/New Mexico",Weekly,"2024-05-05 00:00:00",Conventional,0.951580000,1131570.21,600922.35,110745.70,5728.99,414173.17,,,
"West Tex/New Mexico",Weekly,"2024-04-28 00:00:00",Conventional,0.966490000,1060100.31,554849.65,74184.14,6014.02,425052.50,,,
Wichita,Weekly,"2024-05-19 00:00:00",Conventional,1.115120000,100903.97,57512.21,22865.44,6.80,20519.52,,,
Wichita,Weekly,"2024-05-12 00:00:00",Conventional,0.981010000,113147.94,74699.88,17790.04,6.80,20651.22,,,
Wichita,Weekly,"2024-05-05 00:00:00",Conventional,0.985160000,121859.87,78961.95,21643.37,0.97,21253.58,,,
Wichita,Weekly,"2024-04-28 00:00:00",Conventional,1.115940000,104462.23,52067.78,31854.00,3.89,20536.56,,,
"Total U.S.",Weekly,"2024-05-19 00:00:00",Conventional,1.226410000,44071797.24,21444097.99,8336196.34,896019.44,13395483.47,,,
"Total U.S.",Weekly,"2024-05-12 00:00:00",Conventional,1.212460000,46804540.06,22069624.09,9979636.77,1052916.92,13702362.28,,,
"Total U.S.",Weekly,"2024-05-05 00:00:00",Conventional,1.097450000,55507031.54,28010292.81,12065682.90,1139451.45,14291604.39,,,
"Total U.S.",Weekly,"2024-04-28 00:00:00",Conventional,1.174550000,45795451.68,22617117.41,8318327.31,755728.38,14104278.59,,,
California,Weekly,"2024-05-19 00:00:00",Conventional,1.292370000,6534578.47,3955382.35,479216.97,638434.85,1461544.30,,,
California,Weekly,"2024-05-12 00:00:00",Conventional,1.358430000,6606246.28,3881353.05,589423.24,743710.13,1391759.86,,,
California,Weekly,"2024-05-05 00:00:00",Conventional,1.183680000,7723954.93,4872874.79,590985.00,798353.37,1461741.77,,,
California,Weekly,"2024-04-28 00:00:00",Conventional,1.328380000,6263352.21,3881139.42,448282.80,498485.61,1435444.38,,,
"Great Lakes",Weekly,"2024-05-19 00:00:00",Conventional,1.240010000,4477754.61,1908893.69,1085723.64,92682.51,1390454.77,,,
"Great Lakes",Weekly,"2024-05-12 00:00:00",Conventional,1.213460000,5358610.04,2005485.17,1837951.15,140559.57,1374614.15,,,
"Great Lakes",Weekly,"2024-05-05 00:00:00",Conventional,1.149910000,6635357.43,2496584.85,2622161.91,164858.62,1351752.05,,,
"Great Lakes",Weekly,"2024-04-28 00:00:00",Conventional,1.159770000,5009375.32,2011738.63,1371049.80,85579.05,1541007.84,,,
Midsouth,Weekly,"2024-05-19 00:00:00",Conventional,1.252780000,4760168.98,2165753.74,799224.14,6093.23,1789097.86,,,
Midsouth,Weekly,"2024-05-12 00:00:00",Conventional,1.194620000,5000794.74,2273674.96,822149.21,6080.53,1898890.04,,,
Midsouth,Weekly,"2024-05-05 00:00:00",Conventional,1.061760000,6221676.40,3195945.77,1117716.00,7848.98,1900165.66,,,
Midsouth,Weekly,"2024-04-28 00:00:00",Conventional,1.168500000,5207357.01,2472328.63,807711.48,6655.48,1920661.42,,,
Northeast,Weekly,"2024-05-19 00:00:00",Conventional,1.287880000,6195757.22,1568723.97,2437293.96,27775.42,2161963.87,,,
Northeast,Weekly,"2024-05-12 00:00:00",Conventional,1.227950000,7341825.66,1770060.67,3066870.35,27175.13,2477719.52,,,
Northeast,Weekly,"2024-05-05 00:00:00",Conventional,1.128790000,7849418.76,2081890.48,3283003.23,31583.19,2452941.86,,,
Northeast,Weekly,"2024-04-28 00:00:00",Conventional,1.207110000,6696855.45,1646930.41,2526743.36,29044.26,2494137.42,,,
Plains,Weekly,"2024-05-19 00:00:00",Conventional,1.084890000,2478944.56,1398840.43,265467.27,2606.55,812030.32,,,
Plains,Weekly,"2024-05-12 00:00:00",Conventional,1.038040000,2624439.01,1548145.08,277397.82,2429.83,796466.27,,,
Plains,Weekly,"2024-05-05 00:00:00",Conventional,0.991280000,3031414.77,1830081.22,385629.35,1789.84,813914.36,,,
Plains,Weekly,"2024-04-28 00:00:00",Conventional,1.044600000,2550109.39,1430724.00,324291.54,2644.65,792449.20,,,
"South Central",Weekly,"2024-05-19 00:00:00",Conventional,1.001830000,5616911.12,3163752.89,635266.11,11445.84,1806446.28,,,
"South Central",Weekly,"2024-05-12 00:00:00",Conventional,0.999440000,5869420.88,3134602.24,832679.22,10514.97,1891624.45,,,
"South Central",Weekly,"2024-05-05 00:00:00",Conventional,0.929640000,6783072.39,3588176.33,1028585.27,15906.06,2150404.73,,,
"South Central",Weekly,"2024-04-28 00:00:00",Conventional,0.926130000,6149313.38,3482422.70,692438.48,10844.89,1963607.30,,,
Southeast,Weekly,"2024-05-19 00:00:00",Conventional,1.185240000,6744125.15,4145166.25,295760.50,710.82,2302487.58,,,
Southeast,Weekly,"2024-05-12 00:00:00",Conventional,1.158580000,6868367.16,4185190.09,378569.48,625.43,2303982.15,,,
Southeast,Weekly,"2024-05-05 00:00:00",Conventional,0.996190000,8965953.03,6067412.36,531989.75,1008.82,2365542.11,,,
Southeast,Weekly,"2024-04-28 00:00:00",Conventional,1.165760000,7048973.02,4331345.86,405853.96,860.07,2310913.13,,,
West,Weekly,"2024-05-19 00:00:00",Conventional,1.349200000,7263557.14,3137584.68,2338243.74,116270.22,1671458.51,,,
West,Weekly,"2024-05-12 00:00:00",Conventional,1.364410000,7134836.31,3271112.83,2174596.32,121821.31,1567305.85,,,
West,Weekly,"2024-05-05 00:00:00",Conventional,1.257730000,8296183.84,3877327.02,2505612.39,118102.58,1795141.85,,,
West,Weekly,"2024-04-28 00:00:00",Conventional,1.297520000,6870115.91,3360487.75,1741955.88,121614.38,1646057.89,,,
Albany,Weekly,"2024-05-19 00:00:00",Organic,1.293800000,8293.87,229.73,317.22,0.00,7746.92,,,
Albany,Weekly,"2024-05-12 00:00:00",Organic,1.291880000,8897.25,336.12,282.08,0.00,8279.06,,,
Albany,Weekly,"2024-05-05 00:00:00",Organic,1.247710000,8842.05,323.95,246.30,0.00,8271.80,,,
Albany,Weekly,"2024-04-28 00:00:00",Organic,1.285820000,8602.03,438.84,235.22,0.00,7927.97,,,
Atlanta,Weekly,"2024-05-19 00:00:00",Organic,1.350060000,87725.43,178.18,13366.68,0.00,74180.57,,,
Atlanta,Weekly,"2024-05-12 00:00:00",Organic,1.287220000,87591.36,194.24,11580.53,0.00,75816.59,,,
Atlanta,Weekly,"2024-05-05 00:00:00",Organic,1.200580000,94612.99,122.51,9399.30,0.00,85091.18,,,
Atlanta,Weekly,"2024-04-28 00:00:00",Organic,1.103720000,99829.75,92.98,9570.32,0.00,90166.45,,,
Baltimore/Washington,Weekly,"2024-05-19 00:00:00",Organic,1.331720000,121184.36,914.77,7627.60,0.00,112641.99,,,
Baltimore/Washington,Weekly,"2024-05-12 00:00:00",Organic,1.401230000,114376.89,867.52,8523.64,0.00,104985.73,,,
Baltimore/Washington,Weekly,"2024-05-05 00:00:00",Organic,1.279450000,126857.11,1040.93,6371.39,4.18,119440.61,,,
Baltimore/Washington,Weekly,"2024-04-28 00:00:00",Organic,1.362730000,110284.86,716.68,6815.08,2.09,102751.01,,,
Birmingham/Montgomery,Weekly,"2024-05-19 00:00:00",Organic,1.228530000,26921.48,296.36,538.96,0.00,26086.16,,,
Birmingham/Montgomery,Weekly,"2024-05-12 00:00:00",Organic,1.218830000,26826.85,98.74,560.74,0.00,26167.37,,,
Birmingham/Montgomery,Weekly,"2024-05-05 00:00:00",Organic,1.158270000,32557.43,96.32,573.21,0.00,31887.90,,,
Birmingham/Montgomery,Weekly,"2024-04-28 00:00:00",Organic,1.135160000,31233.49,48.47,665.92,0.00,30519.10,,,
Boise,Weekly,"2024-05-19 00:00:00",Organic,2.092020000,7018.93,6.15,3603.37,0.00,3409.41,,,
Boise,Weekly,"2024-05-12 00:00:00",Organic,2.028580000,7482.36,62.12,3607.34,0.00,3812.91,,,
Boise,Weekly,"2024-05-05 00:00:00",Organic,1.929900000,6535.51,844.77,2278.76,0.00,3411.98,,,
Boise,Weekly,"2024-04-28 00:00:00",Organic,1.891370000,6947.37,135.61,2968.86,0.00,3842.90,,,
Boston,Weekly,"2024-05-19 00:00:00",Organic,1.584450000,36951.71,486.70,832.54,0.00,35632.47,,,
Boston,Weekly,"2024-05-12 00:00:00",Organic,1.581310000,39134.92,335.75,1350.19,0.00,37448.98,,,
Boston,Weekly,"2024-05-05 00:00:00",Organic,1.520330000,42556.82,330.52,1645.24,0.00,40581.06,,,
Boston,Weekly,"2024-04-28 00:00:00",Organic,1.514400000,42937.68,478.44,1378.84,0.00,41080.39,,,
Buffalo/Rochester,Weekly,"2024-05-19 00:00:00",Organic,1.265270000,27646.75,569.24,218.73,0.00,26858.78,,,
Buffalo/Rochester,Weekly,"2024-05-12 00:00:00",Organic,1.320650000,28805.94,481.31,130.06,0.00,28194.57,,,
Buffalo/Rochester,Weekly,"2024-05-05 00:00:00",Organic,1.287940000,28108.90,330.19,140.27,0.00,27638.44,,,
Buffalo/Rochester,Weekly,"2024-04-28 00:00:00",Organic,1.287100000,26554.91,352.66,114.94,0.00,26087.31,,,
Charlotte,Weekly,"2024-05-19 00:00:00",Organic,1.320690000,49176.99,248.70,1983.95,0.00,46944.34,,,
Charlotte,Weekly,"2024-05-12 00:00:00",Organic,1.430070000,48559.99,289.60,3054.00,3.10,45213.29,,,
Charlotte,Weekly,"2024-05-05 00:00:00",Organic,1.317250000,48784.73,652.60,2037.16,9.29,46085.68,,,
Charlotte,Weekly,"2024-04-28 00:00:00",Organic,1.339040000,53074.66,737.01,2258.87,14.44,50064.33,,,
Chicago,Weekly,"2024-05-19 00:00:00",Organic,1.431710000,90307.36,952.45,40409.97,0.00,48944.93,,,
Chicago,Weekly,"2024-05-12 00:00:00",Organic,1.265440000,89662.58,645.56,23677.01,0.00,65340.01,,,
Chicago,Weekly,"2024-05-05 00:00:00",Organic,1.163690000,104379.12,540.28,19228.72,0.00,84610.12,,,
Chicago,Weekly,"2024-04-28 00:00:00",Organic,1.301060000,86629.57,3260.13,15336.15,0.00,68033.28,,,
Cincinnati/Dayton,Weekly,"2024-05-19 00:00:00",Organic,2.048750000,21921.53,594.35,9949.36,0.00,11377.82,,,
Cincinnati/Dayton,Weekly,"2024-05-12 00:00:00",Organic,1.925420000,20518.95,473.50,8293.28,0.00,11752.17,,,
Cincinnati/Dayton,Weekly,"2024-05-05 00:00:00",Organic,1.969580000,20505.87,602.75,8760.82,0.00,11142.30,,,
Cincinnati/Dayton,Weekly,"2024-04-28 00:00:00",Organic,1.907890000,17852.02,564.00,7295.71,0.00,9992.31,,,
Columbus,Weekly,"2024-05-19 00:00:00",Organic,1.736820000,16448.94,1783.86,4033.87,0.00,10631.21,,,
Columbus,Weekly,"2024-05-12 00:00:00",Organic,1.690500000,14801.02,4003.24,1011.34,0.00,9786.44,,,
Columbus,Weekly,"2024-05-05 00:00:00",Organic,1.685550000,14255.51,2034.24,3332.08,0.00,8889.20,,,
Columbus,Weekly,"2024-04-28 00:00:00",Organic,1.739260000,13341.91,2989.52,2627.95,0.00,7724.44,,,
"Dallas/Ft. Worth",Weekly,"2024-05-19 00:00:00",Organic,1.348170000,64256.76,19449.25,357.77,0.00,44449.74,,,
"Dallas/Ft. Worth",Weekly,"2024-05-12 00:00:00",Organic,1.318200000,64618.93,18229.89,345.61,0.00,46043.43,,,
"Dallas/Ft. Worth",Weekly,"2024-05-05 00:00:00",Organic,1.256130000,68124.93,19055.38,396.62,0.00,48672.93,,,
"Dallas/Ft. Worth",Weekly,"2024-04-28 00:00:00",Organic,1.282780000,71481.89,18849.34,432.45,0.00,52200.11,,,
Denver,Weekly,"2024-05-19 00:00:00",Organic,1.324940000,59176.38,29468.98,787.43,0.00,28919.97,,,
Denver,Weekly,"2024-05-12 00:00:00",Organic,1.342050000,56831.81,26112.92,683.77,0.00,30035.12,,,
Denver,Weekly,"2024-05-05 00:00:00",Organic,1.329600000,57629.65,26759.14,787.77,0.00,30082.74,,,
Denver,Weekly,"2024-04-28 00:00:00",Organic,1.309850000,59074.94,27392.30,732.23,0.00,30950.41,,,
Detroit,Weekly,"2024-05-19 00:00:00",Organic,1.523300000,29143.54,108.77,6277.41,0.00,22757.36,,,
Detroit,Weekly,"2024-05-12 00:00:00",Organic,1.450920000,28216.37,208.07,5135.32,0.00,22872.98,,,
Detroit,Weekly,"2024-05-05 00:00:00",Organic,1.445050000,29015.20,67.56,5463.39,0.00,23484.25,,,
Detroit,Weekly,"2024-04-28 00:00:00",Organic,1.423520000,28773.71,102.32,5239.36,0.00,23432.03,,,
"Grand Rapids",Weekly,"2024-05-19 00:00:00",Organic,1.271630000,9853.53,50.77,529.40,0.00,9273.35,,,
"Grand Rapids",Weekly,"2024-05-12 00:00:00",Organic,1.308310000,10212.02,78.57,572.96,0.00,9560.48,,,
"Grand Rapids",Weekly,"2024-05-05 00:00:00",Organic,1.226150000,10857.98,37.30,563.01,0.00,10257.67,,,
"Grand Rapids",Weekly,"2024-04-28 00:00:00",Organic,1.225280000,10139.77,20.00,511.86,0.00,9607.92,,,
Harrisburg/Scranton,Weekly,"2024-05-19 00:00:00",Organic,1.426030000,31988.72,457.40,500.34,0.00,31030.98,,,
Harrisburg/Scranton,Weekly,"2024-05-12 00:00:00",Organic,1.213710000,56236.94,701.20,709.78,0.00,54825.96,,,
Harrisburg/Scranton,Weekly,"2024-05-05 00:00:00",Organic,1.146050000,60584.55,785.48,537.84,0.00,59261.23,,,
Harrisburg/Scranton,Weekly,"2024-04-28 00:00:00",Organic,1.077290000,58116.88,446.86,529.94,0.00,57140.08,,,
Hartford/Springfield,Weekly,"2024-05-19 00:00:00",Organic,1.278400000,31072.95,571.01,797.98,0.00,29703.96,,,
Hartford/Springfield,Weekly,"2024-05-12 00:00:00",Organic,1.331810000,35983.84,875.04,3739.19,0.00,31369.62,,,
Hartford/Springfield,Weekly,"2024-05-05 00:00:00",Organic,1.360080000,38997.71,2245.65,4991.61,0.00,31760.45,,,
Hartford/Springfield,Weekly,"2024-04-28 00:00:00",Organic,1.329990000,37203.17,374.01,4405.69,0.00,32423.47,,,
Houston,Weekly,"2024-05-19 00:00:00",Organic,1.272510000,33157.42,9950.48,147.95,0.00,23059.00,,,
Houston,Weekly,"2024-05-12 00:00:00",Organic,1.233720000,34639.17,9659.83,170.29,0.00,24809.06,,,
Houston,Weekly,"2024-05-05 00:00:00",Organic,1.204010000,33637.66,9078.14,163.53,0.00,24395.98,,,
Houston,Weekly,"2024-04-28 00:00:00",Organic,1.248310000,34406.58,9613.86,275.80,0.00,24516.91,,,
Indianapolis,Weekly,"2024-05-19 00:00:00",Organic,1.532330000,18084.70,1263.04,2781.55,0.00,14040.10,,,
Indianapolis,Weekly,"2024-05-12 00:00:00",Organic,1.639890000,13442.57,2416.60,1144.71,0.00,9881.26,,,
Indianapolis,Weekly,"2024-05-05 00:00:00",Organic,1.614900000,12431.05,766.62,2748.59,0.00,8915.83,,,
Indianapolis,Weekly,"2024-04-28 00:00:00",Organic,1.458730000,14484.86,283.21,2865.87,0.00,11335.78,,,
Jacksonville,Weekly,"2024-05-19 00:00:00",Organic,1.604380000,14396.27,188.38,102.98,0.00,14104.90,,,
Jacksonville,Weekly,"2024-05-12 00:00:00",Organic,1.557850000,13788.90,309.55,191.94,0.00,13287.41,,,
Jacksonville,Weekly,"2024-05-05 00:00:00",Organic,1.383580000,15122.22,591.52,133.74,0.00,14396.96,,,
Jacksonville,Weekly,"2024-04-28 00:00:00",Organic,1.433850000,16476.34,170.10,126.18,0.00,16180.06,,,
"Las Vegas",Weekly,"2024-05-19 00:00:00",Organic,1.432740000,28872.66,8419.87,3567.59,0.00,16885.20,,,
"Las Vegas",Weekly,"2024-05-12 00:00:00",Organic,1.426340000,29473.29,9201.74,2337.39,0.00,17934.16,,,
"Las Vegas",Weekly,"2024-05-05 00:00:00",Organic,1.430520000,28933.31,8509.12,3086.29,0.00,17337.90,,,
"Las Vegas",Weekly,"2024-04-28 00:00:00",Organic,1.366160000,27026.32,7371.64,3946.14,0.00,15708.54,,,
"Los Angeles",Weekly,"2024-05-19 00:00:00",Organic,1.741620000,161445.09,67966.69,9486.23,0.00,83992.17,,,
"Los Angeles",Weekly,"2024-05-12 00:00:00",Organic,1.731450000,172424.53,69721.72,10551.56,0.00,92151.25,,,
"Los Angeles",Weekly,"2024-05-05 00:00:00",Organic,1.714280000,180757.78,70388.69,14652.91,0.00,95716.17,,,
"Los Angeles",Weekly,"2024-04-28 00:00:00",Organic,1.745920000,161732.65,64244.67,9974.59,3.83,87509.55,,,
Louisville,Weekly,"2024-05-19 00:00:00",Organic,1.628570000,9869.86,1258.23,1535.89,0.00,7075.74,,,
Louisville,Weekly,"2024-05-12 00:00:00",Organic,1.748620000,9495.73,2000.76,1361.99,0.00,6132.97,,,
Louisville,Weekly,"2024-05-05 00:00:00",Organic,1.678290000,9653.60,1373.39,1950.79,0.00,6329.42,,,
Louisville,Weekly,"2024-04-28 00:00:00",Organic,1.638880000,9316.63,621.19,2380.81,0.00,6314.63,,,
"Miami/Ft. Lauderdale",Weekly,"2024-05-19 00:00:00",Organic,1.356960000,85137.46,936.23,498.44,0.00,83702.79,,,
"Miami/Ft. Lauderdale",Weekly,"2024-05-12 00:00:00",Organic,1.385720000,80920.37,781.54,621.39,0.00,79517.44,,,
"Miami/Ft. Lauderdale",Weekly,"2024-05-05 00:00:00",Organic,1.326950000,85133.24,858.47,472.50,0.00,83802.27,,,
"Miami/Ft. Lauderdale",Weekly,"2024-04-28 00:00:00",Organic,1.317750000,91322.20,825.05,449.30,0.00,90047.86,,,
Nashville,Weekly,"2024-05-19 00:00:00",Organic,1.601190000,23431.13,2657.43,2396.58,0.00,18377.12,,,
Nashville,Weekly,"2024-05-12 00:00:00",Organic,1.590100000,24805.83,3360.12,2517.88,0.00,18927.84,,,
Nashville,Weekly,"2024-05-05 00:00:00",Organic,1.515650000,28676.36,2711.34,3469.75,0.00,22495.27,,,
Nashville,Weekly,"2024-04-28 00:00:00",Organic,1.535200000,25926.90,1388.50,4243.58,0.00,20294.82,,,
"Northern New England",Weekly,"2024-05-19 00:00:00",Organic,1.557030000,20168.74,2209.47,257.45,0.00,17701.83,,,
"Northern New England",Weekly,"2024-05-12 00:00:00",Organic,1.567540000,21174.99,2565.29,258.97,0.00,18350.73,,,
"Northern New England",Weekly,"2024-05-05 00:00:00",Organic,1.535130000,21534.17,2158.89,277.74,0.00,19097.54,,,
"Northern New England",Weekly,"2024-04-28 00:00:00",Organic,1.559840000,22083.55,2885.93,355.69,0.00,18841.93,,,
"New Orleans/Mobile",Weekly,"2024-05-19 00:00:00",Organic,1.364890000,17659.90,329.28,94.21,0.00,17236.40,,,
"New Orleans/Mobile",Weekly,"2024-05-12 00:00:00",Organic,1.329240000,16350.69,270.77,95.64,0.00,15984.29,,,
"New Orleans/Mobile",Weekly,"2024-05-05 00:00:00",Organic,1.200110000,21482.93,433.33,73.54,0.00,20976.06,,,
"New Orleans/Mobile",Weekly,"2024-04-28 00:00:00",Organic,1.214360000,19390.52,390.40,96.22,0.00,18903.90,,,
"New York",Weekly,"2024-05-19 00:00:00",Organic,1.621640000,143279.63,16471.13,15186.32,22.44,111599.74,,,
"New York",Weekly,"2024-05-12 00:00:00",Organic,1.423460000,210941.45,13124.34,17308.25,26.83,180482.03,,,
"New York",Weekly,"2024-05-05 00:00:00",Organic,1.346850000,229684.96,20997.98,14799.50,26.60,193860.88,,,
"New York",Weekly,"2024-04-28 00:00:00",Organic,1.273610000,219477.54,7849.13,13100.53,38.88,198489.00,,,
Orlando,Weekly,"2024-05-19 00:00:00",Organic,1.461820000,39917.92,324.94,132.62,0.00,39460.36,,,
Orlando,Weekly,"2024-05-12 00:00:00",Organic,1.470890000,36185.65,333.87,212.10,0.00,35639.69,,,
Orlando,Weekly,"2024-05-05 00:00:00",Organic,1.350170000,43865.18,287.09,143.22,0.00,43434.86,,,
Orlando,Weekly,"2024-04-28 00:00:00",Organic,1.321320000,50973.45,308.11,223.65,0.00,50441.69,,,
Peoria/Springfield,Weekly,"2024-05-19 00:00:00",Organic,1.418750000,10393.07,492.15,1417.91,0.00,8483.02,,,
Peoria/Springfield,Weekly,"2024-05-12 00:00:00",Organic,1.367850000,9271.86,502.74,827.88,0.00,7941.24,,,
Peoria/Springfield,Weekly,"2024-05-05 00:00:00",Organic,1.305350000,8559.72,225.25,927.10,0.00,7407.36,,,
Peoria/Springfield,Weekly,"2024-04-28 00:00:00",Organic,1.248890000,10378.93,73.28,1053.79,0.00,9251.87,,,
Philadelphia,Weekly,"2024-05-19 00:00:00",Organic,1.520500000,50911.95,2600.64,3587.27,0.00,44724.03,,,
Philadelphia,Weekly,"2024-05-12 00:00:00",Organic,1.327570000,73863.65,3424.43,3726.37,0.00,66712.85,,,
Philadelphia,Weekly,"2024-05-05 00:00:00",Organic,1.248280000,80994.63,4817.32,2901.78,0.00,73275.54,,,
Philadelphia,Weekly,"2024-04-28 00:00:00",Organic,1.198010000,75358.54,1556.94,2933.78,0.00,70867.83,,,
Phoenix/Tucson,Weekly,"2024-05-19 00:00:00",Organic,1.393910000,49199.93,16848.88,6222.42,0.00,26128.63,,,
Phoenix/Tucson,Weekly,"2024-05-12 00:00:00",Organic,1.387320000,51123.36,19101.35,4017.83,0.00,28004.18,,,
Phoenix/Tucson,Weekly,"2024-05-05 00:00:00",Organic,1.353220000,53291.37,15972.77,5145.16,0.00,32173.44,,,
Phoenix/Tucson,Weekly,"2024-04-28 00:00:00",Organic,1.313390000,51466.57,15739.50,7770.33,0.00,27956.74,,,
Pittsburgh,Weekly,"2024-05-19 00:00:00",Organic,1.360650000,13215.39,1839.34,2.97,0.00,11373.07,,,
Pittsburgh,Weekly,"2024-05-12 00:00:00",Organic,1.342570000,13567.57,1711.31,0.99,0.00,11855.27,,,
Pittsburgh,Weekly,"2024-05-05 00:00:00",Organic,1.318650000,13201.40,1706.75,0.00,0.00,11494.66,,,
Pittsburgh,Weekly,"2024-04-28 00:00:00",Organic,1.283690000,14567.69,1681.24,3.87,0.00,12882.58,,,
Portland,Weekly,"2024-05-19 00:00:00",Organic,2.176670000,38279.51,6.40,23675.73,10.24,14587.15,,,
Portland,Weekly,"2024-05-12 00:00:00",Organic,2.035990000,43314.29,107.53,28265.20,6.40,14935.16,,,
Portland,Weekly,"2024-05-05 00:00:00",Organic,2.041240000,42563.10,136.01,29175.25,5.12,13246.73,,,
Portland,Weekly,"2024-04-28 00:00:00",Organic,2.086800000,36409.18,156.08,21901.37,0.00,14351.73,,,
Providence,Weekly,"2024-05-19 00:00:00",Organic,1.286440000,8980.45,30.77,27.67,0.00,8922.02,,,
